Timestamp,Username,Name,Followers,Following,Posts,Likes
2026-03-07T12:55:15.085438+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-07T13:55:59.158078+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-07T13:55:59.319172+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-07T14:55:02.229193+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-07T14:55:02.390627+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-07T15:49:16.174288+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-07T15:49:16.280102+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-07T16:46:29.294333+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-07T16:46:29.455284+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-07T18:08:13.594388+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-07T18:08:13.739776+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-07T19:05:37.685967+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-07T19:05:37.858474+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-07T19:50:06.612119+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-07T19:50:06.737356+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-07T20:49:17.150954+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-07T20:49:17.283004+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-07T22:47:35.109203+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-07T22:47:35.238760+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-08T03:48:56.587045+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T03:48:56.675837+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T04:48:13.282849+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T04:48:13.398883+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-08T07:19:37.076915+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T07:19:37.166061+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T09:38:00.094581+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T09:38:00.188644+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T11:09:37.562720+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T11:09:37.665145+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T12:07:21.959071+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T12:07:22.049881+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-08T12:58:15.056888+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T12:58:15.161079+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-08T13:56:17.861236+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T13:56:17.946587+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T14:55:32.544071+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T14:55:32.641963+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T15:50:53.007509+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T15:50:53.104175+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T16:47:50.501544+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-08T16:47:50.588070+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T18:09:50.135525+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-08T18:09:50.254562+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T19:06:58.518934+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-08T19:06:58.628777+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T19:51:11.875553+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-08T19:51:12.028559+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-08T20:49:47.628050+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-08T20:49:47.721030+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-08T21:52:31.686048+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-08T21:52:31.795278+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-08T22:49:17.143361+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-08T22:49:17.265981+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-08T23:58:12.411653+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-08T23:58:12.502485+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-09T00:50:10.573984+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-09T00:50:10.671427+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-09T01:51:06.485917+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T01:51:06.635648+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-09T02:49:18.322360+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T02:49:18.442938+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-09T03:49:12.945709+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T03:49:13.056127+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-09T04:49:20.344720+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T04:49:20.450701+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-09T07:20:42.421568+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T07:20:42.520607+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-09T09:43:33.385256+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T09:43:33.495434+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-09T11:24:27.131322+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T11:24:27.233686+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T12:26:51.676263+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T12:26:51.825549+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T13:19:40.349302+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T13:19:40.513086+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-09T14:09:11.097968+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T14:09:11.258665+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T15:14:13.841707+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T15:14:14.004404+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T16:10:40.380375+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T16:10:40.502755+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T17:01:54.033667+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T17:01:54.169841+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T18:24:12.418897+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T18:24:12.545434+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T19:33:31.220363+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T19:33:31.321452+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T21:24:44.271302+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T21:24:44.445057+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T22:23:18.098216+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T22:23:18.255556+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-09T23:13:21.310242+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-09T23:13:21.421098+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-10T00:16:00.945206+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T00:16:01.080175+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-10T01:07:32.914909+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T01:07:33.022097+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-10T01:59:05.612059+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T01:59:05.757851+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-10T02:58:57.060413+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-10T02:58:57.181845+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-10T03:54:07.727767+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-10T03:54:07.832163+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-10T04:53:56.857440+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T04:53:57.002734+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-10T07:13:51.099880+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T07:13:51.257487+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-10T09:35:46.144229+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T09:35:46.293715+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-10T11:12:10.140808+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T11:12:10.235714+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-10T12:12:17.523274+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T12:12:17.651078+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-10T13:07:57.421893+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T13:07:57.518523+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-10T14:06:04.543771+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T14:06:04.668196+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-10T15:09:11.010974+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T15:09:11.151218+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-10T16:04:56.291477+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T16:04:56.395369+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-10T16:59:21.081486+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T16:59:21.251249+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-10T18:22:30.985092+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T18:22:31.103716+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-10T19:29:07.231119+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T19:29:07.362765+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-10T20:26:59.577966+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T20:27:00.280923+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-10T21:30:15.478262+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T21:30:15.633829+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-10T23:12:20.359282+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-10T23:12:20.510426+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T00:11:32.531931+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T00:11:32.634677+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T01:05:11.520485+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-11T01:05:11.692665+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T01:58:58.588607+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-11T01:58:58.744643+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T02:55:40.578253+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-11T02:55:40.753557+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T03:54:08.927827+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T03:54:09.080242+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T04:53:35.034803+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T04:53:35.202908+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T07:14:07.546714+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T07:14:07.651226+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T09:36:20.281078+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T09:36:20.473591+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T11:14:34.092654+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T11:14:34.238784+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T12:16:14.417435+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T12:16:14.536996+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T13:10:04.445747+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T13:10:04.594542+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T14:05:45.694211+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T14:05:45.816882+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T15:07:59.288554+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T15:07:59.393223+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T16:59:32.162216+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T16:59:32.299062+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T18:22:03.790342+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T18:22:03.939584+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T19:33:17.822374+05:30,Notmeyaar,.·͙☽,40,96,2976,2322
2026-03-11T19:33:17.920649+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T21:12:54.579314+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T21:12:54.735134+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T22:15:58.814766+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-11T22:15:58.917268+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-11T23:14:55.529449+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-11T23:14:55.628670+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-12T00:18:53.008889+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-12T00:18:53.840231+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-12T01:08:41.488595+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-12T01:08:41.691595+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-12T01:59:15.604550+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-12T01:59:15.726309+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-12T02:58:27.650266+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T02:58:27.788779+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-12T03:53:08.628021+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T03:53:08.795989+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T04:51:33.177187+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T04:51:33.332220+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T07:15:32.268865+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T07:15:32.375051+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T09:40:20.390391+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T09:40:20.490801+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T11:17:26.234423+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T11:17:26.354843+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T12:19:29.142530+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T12:19:29.256590+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T13:12:52.489390+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T13:12:52.580708+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T14:07:27.403297+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T14:07:27.564216+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T15:08:16.656743+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T15:08:16.805160+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T16:04:20.878243+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T16:04:21.001690+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T16:58:42.472113+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T16:58:42.563814+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-12T18:21:54.424827+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-12T18:21:54.527005+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T19:30:33.589870+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-12T19:30:33.741887+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-12T21:24:38.509833+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T21:24:38.594489+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T22:25:29.342593+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T22:25:29.512278+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-12T23:16:17.665457+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-12T23:16:17.804659+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T00:17:47.088775+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T00:17:47.173097+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T01:09:11.184698+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T01:09:11.298968+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T01:59:37.323244+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T01:59:37.485384+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-13T02:58:29.372933+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T02:58:29.492172+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,545,451,4711,4211
2026-03-13T03:51:09.733293+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T03:51:09.834421+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-13T04:54:13.648525+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T04:54:13.786112+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-13T07:17:35.716358+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T07:17:35.835218+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-13T09:38:50.140266+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T09:38:50.237667+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,546,452,4711,4211
2026-03-13T11:14:59.561312+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T11:14:59.662898+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-13T12:16:42.367377+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T12:16:42.468902+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-13T13:11:53.873565+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T13:11:54.052448+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T14:05:14.213688+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T14:05:14.300378+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T15:05:25.335423+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T15:05:25.427808+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T16:02:06.516719+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T16:02:06.657540+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T16:57:35.090508+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T16:57:35.184453+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T18:20:55.446105+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-13T18:20:55.545703+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T19:27:46.515338+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-13T19:27:46.621195+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-13T20:14:38.358945+05:30,Notmeyaar,.·͙☽,39,96,2976,2322
2026-03-13T20:14:38.480563+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-13T21:08:08.044423+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-13T21:08:08.167737+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-13T22:05:30.689719+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-13T22:05:30.825112+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,548,454,4711,4211
2026-03-13T23:01:18.276123+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
2026-03-13T23:01:18.401475+05:30,amayaxtweets,𝐴𝑚𝑎𝑦𝑎ˎˊ,547,453,4711,4211
2026-03-14T00:05:44.882123+05:30,Notmeyaar,.·͙☽,40,97,2976,2322
